created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 18 04:49:34 +0000 2023;1714503967148036298;"@FirstMediaCares @ibtisaam_r IdPelanggan #12360552 @FirstMediaCares  Wifi saya kenapa trouble terus ya dari pagi? Tidak ada jaringan, tlg bantuannya.";0;0;0;0;in;1629313744420622336;1697452914955206709;mantanfvckboi;https://twitter.com/mantanfvckboi/status/1714503967148036298
Wed Oct 18 04:48:58 +0000 2023;1714503816257950157;"@ibtisaam_r @FirstMediaCares IdPelanggan #12360552 @FirstMediaCares  Wifi saya kenapa trouble terus ya dari pagi? Tidak ada jaringan, tlg bantuannya.";0;1;0;0;in;1629313744420622336;1697452914955206709;mantanfvckboi;https://twitter.com/mantanfvckboi/status/1714503816257950157
Wed Oct 18 04:48:24 +0000 2023;1714503672334602560;"@PARANOIDTRIP Slmt Pagi First People. Mhn maaf atas ktdknyamanan. Terlebih dahulu telah merespon DM-nya. Tks ^mrs";0;0;0;0;in;155787551;1714501845786443991;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714503672334602560
Wed Oct 18 04:48:02 +0000 2023;1714503580257058858;"@FirstMediaCares id 12375572 internet tidak menyala tlg di bantu";0;0;0;2;in;67207348;1714503580257058858;richardyl;https://twitter.com/richardyl/status/1714503580257058858
Wed Oct 18 04:46:30 +0000 2023;1714503197463924897;"@FirstMediaCares IdPelanggan #12360552 @FirstMediaCares  Wifi saya kenapa trouble terus ya dari pagi? Tidak ada jaringan, tlg bantuannya.";0;0;0;0;in;1629313744420622336;1697452914955206709;mantanfvckboi;https://twitter.com/mantanfvckboi/status/1714503197463924897
Wed Oct 18 04:45:59 +0000 2023;1714503067926663394;"IdPelanggan #12360552 @FirstMediaCares  Wifi saya kenapa trouble terus ya dari pagi? Tidak ada jaringan, tlg bantuannya.";0;0;0;0;in;1629313744420622336;1714503067926663394;mantanfvckboi;https://twitter.com/mantanfvckboi/status/1714503067926663394
Wed Oct 18 04:42:18 +0000 2023;1714502138376937796;"@FirstMediaCares cek dm min";0;0;0;0;in;1120617716946092033;1714502138376937796;taegangstr;https://twitter.com/taegangstr/status/1714502138376937796
Wed Oct 18 04:38:43 +0000 2023;1714501236039520631;"@FirstMediaCares siang Min.. koneksi internet tiba2 mati.. apakah ada gangguan ?";0;0;0;0;in;549970987;1714501236039520631;Thonkie_CaturAS;https://twitter.com/Thonkie_CaturAS/status/1714501236039520631
Wed Oct 18 04:38:36 +0000 2023;1714501208436887814;"@FirstMediaCares No.Pel: 17496203.. koneksi internet mati thn ini utk ke-12 kalinya";0;0;0;0;in;1644952588444635137;1714501208436887814;aoky21;https://twitter.com/aoky21/status/1714501208436887814
Wed Oct 18 04:36:42 +0000 2023;1714500731468996675;"@FirstMediaCares ka cara untuk berhenti langganan wifi gmna ya? Ditlpn call centernya gk bisa trus";0;0;0;0;in;1175821231175557120;1714500731468996675;randomsangatt;https://twitter.com/randomsangatt/status/1714500731468996675
Wed Oct 18 04:30:02 +0000 2023;1714499052438741158;"@FirstMediaCares ini kenapa ya tbtb tagihan jadinaik?padahal bulan kemarin normal 231rb an kenapa ini tbtb jadi 343rb?? https://t.co/xIEw4NWxVt";0;0;0;0;in;1585124454455480320;1714499052438741158;desyp022;https://twitter.com/desyp022/status/1714499052438741158
Wed Oct 18 04:26:09 +0000 2023;1714498076562600194;"Dm sudah, call center sudah, pulsa abis sudah, mohon di perbaiki yoo internetnya.  10002617 @FirstMediaCares  @BNPB_Indonesia @jokowi @DivHumas_Polri @infoBMKG @InfoSuperIndo @djarumsuper";0;0;0;0;in;1178185998187913216;1714498076562600194;kucruttralala;https://twitter.com/kucruttralala/status/1714498076562600194
Wed Oct 18 04:23:34 +0000 2023;1714497425166209325;"@FirstMediaCares min, kalo mau minta pemutusan wifi di area Surabaya, harus ke kantor first media yang mana ya? Grha First Media di Jalan Kusuma Bangsa kah?";0;0;0;0;in;39984636;1697452914955206709;italydinners;https://twitter.com/italydinners/status/1714497425166209325
Wed Oct 18 04:05:57 +0000 2023;1714492990050451597;"@FirstMediaCares sy pelanggan 10154554 dalam dua minggu ini internet sering drop. Terutama seminggu terakhir, ini sudah 2 hari tdk ada jaringan internet. Mohon diperhatikan.";0;0;0;0;in;1336488227830566912;1714492990050451597;Pram88488649;https://twitter.com/Pram88488649/status/1714492990050451597
Wed Oct 18 03:53:46 +0000 2023;1714489926614712404;"@firstmediacares halo tlg cek DM urgent.";0;0;0;0;in;538169940;1714489926614712404;_sagittaire_;https://twitter.com/_sagittaire_/status/1714489926614712404
Wed Oct 18 03:39:58 +0000 2023;1714486453491900835;"ini kok tidak ada respon apapun ya? @FirstMediaCares";0;0;0;0;in;1709175830637838336;1714269443453538790;minqyuh;https://twitter.com/minqyuh/status/1714486453491900835
Wed Oct 18 03:38:44 +0000 2023;1714486142492696984;"@FirstMediaCares cek dm min";0;0;0;0;in;174915317;1714486142492696984;pancamai;https://twitter.com/pancamai/status/1714486142492696984
Wed Oct 18 03:37:25 +0000 2023;1714485809125171463;"@FirstMediaCares Eror mulu dari kemarin woi";0;0;0;0;in;1468559337912422400;1691996921165230418;Yakult_aseem;https://twitter.com/Yakult_aseem/status/1714485809125171463
Wed Oct 18 03:35:45 +0000 2023;1714485393054405068;"@FirstMediaCares error mulu dari kemarin";0;0;0;0;in;1468559337912422400;1714485393054405068;Yakult_aseem;https://twitter.com/Yakult_aseem/status/1714485393054405068
Wed Oct 18 02:52:49 +0000 2023;1714474584907669828;"@FirstMediaCares Males kak dari kemarin jawaban nya sama gini Terus capek dm dm dm dm tapi gak ada progres nya 🙏🏽. Terima kasih sudah menjadi bagian selama kurang lebih 2 tahun ini.";0;0;0;0;in;3042035035;1714304566890742134;prayougee;https://twitter.com/prayougee/status/1714474584907669828
Wed Oct 18 02:49:54 +0000 2023;1714473853899166182;"@FirstMediaCares halo firstmeddd tolong dong dm saya, ini internet udah 3 hari mati. Saya bingung hrs hubungin siapa krn teknisi yg dulu masang malah ga jawab sama sekali.";0;0;0;0;in;1351572620022489090;1714473853899166182;gmapssesattt1;https://twitter.com/gmapssesattt1/status/1714473853899166182
Wed Oct 18 02:41:12 +0000 2023;1714471661901385844;"@FirstMediaCares min ID 11203840, tolong dicek saya kemaren bayar tagihan via apps di QRIS BCA. cuma keterangan di masi unpaid";0;0;0;0;in;1014404578630983680;1714471661901385844;DamanikPamulang;https://twitter.com/DamanikPamulang/status/1714471661901385844
Wed Oct 18 02:36:17 +0000 2023;1714470426259464515;"@FirstMediaCares internet saya mati bbrp hari ini, udah wa teknisi yg dulu masang tapi gak ada respon";0;0;0;0;in;1351572620022489090;1714470426259464515;gmapssesattt1;https://twitter.com/gmapssesattt1/status/1714470426259464515
Wed Oct 18 02:35:29 +0000 2023;1714470226304368895;"@FirstMediaCares halo saya mau complain dong, cek dm min.";0;0;0;0;in;1351572620022489090;1714470226304368895;gmapssesattt1;https://twitter.com/gmapssesattt1/status/1714470226304368895
Wed Oct 18 02:27:54 +0000 2023;1714468318013456861;"@FirstMediaCares pagi min, tolong cek dm, trmksh";0;0;0;0;in;1037309673551028225;1714468318013456861;IzdihaarbeautyD;https://twitter.com/IzdihaarbeautyD/status/1714468318013456861
Wed Oct 18 01:12:13 +0000 2023;1714449269527306354;"@FirstMediaCares halo min, saya sudah bayar tagihan wifi tp sinyal masih kosong itu gimana ya. Terimakasih";0;0;0;0;in;1575549646965178369;1714449269527306354;andhooon;https://twitter.com/andhooon/status/1714449269527306354
Wed Oct 18 01:11:11 +0000 2023;1714449010013188358;"Halo @FirstMediaCares Tolong cek dm ya";0;0;0;0;in;1575549646965178369;1714449010013188358;andhooon;https://twitter.com/andhooon/status/1714449010013188358
Wed Oct 18 00:50:34 +0000 2023;1714443819956174898;"@FirstMediaCares halo min, mau tanya utk nomor pelanggan berikut ini 12388343 sudah beberapa hari tidak ada jaringan. Apa penyebabnya? Di komplen terus saya sama penghuni kos 🙏🏻";0;0;0;0;in;115308539;1714443819956174898;ranggadhia;https://twitter.com/ranggadhia/status/1714443819956174898
Wed Oct 18 00:39:04 +0000 2023;1714440925970395428;"@FirstMediaCares ini gimana cara mutusin ,gemes lama2 ma first media, g ada tanggapan sama sekali";0;0;0;0;in;59351441;1714440925970395428;ana_ciplukz;https://twitter.com/ana_ciplukz/status/1714440925970395428
Wed Oct 18 00:36:34 +0000 2023;1714440298980671902;"@FirstMediaCares bahkan ngga ada terus tuh jaringan wifi nya dari semalem";0;0;0;0;in;1061128175906807809;1714439752332787876;cicooow;https://twitter.com/cicooow/status/1714440298980671902
Wed Oct 18 00:34:24 +0000 2023;1714439752332787876;"@FirstMediaCares selamat pagi min. Dari kemarin jaringan kalian terputus terus di rumah saya sampai sskarang, padahal saya sudah bayar tagihan tepat waktu. Ada masalah apa gimana?";0;1;0;0;in;1061128175906807809;1714439752332787876;cicooow;https://twitter.com/cicooow/status/1714439752332787876
Wed Oct 18 00:29:49 +0000 2023;1714438599180206382;"@anakbaikbaiktau Selamat pagi First People. Perihal kendalanya sdh kami bantu melalui DM ya, mohon dicek. Terima kasih ^hgt";0;1;0;0;in;155787551;1714257670629367818;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714438599180206382
Wed Oct 18 00:29:21 +0000 2023;1714438479940387171;"@chryere Selamat pagi First People, mohon maaf boleh infokan 8 digit nomor pelanggannya via DM agar bisa kami bantu pengecekan lebih lanjut ya. Terima kasih ^hgt";0;0;0;0;in;155787551;1714299008875974785;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714438479940387171
Wed Oct 18 00:29:00 +0000 2023;1714438394951135654;"@prayougee Selamat pagi First People, mohon maaf boleh infokan 8 digit nomor pelanggannya via DM agar bisa kami bantu pengecekan lebih lanjut ya. Terima kasih ^hgt";0;2;0;0;in;155787551;1714304566890742134;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714438394951135654
Wed Oct 18 00:21:25 +0000 2023;1714436484663844882;"@ghalisquare @Hantyumi_ Selamat pagi First People. Mohon maaf atas ketidaknyamanannya. Perihal gangguan kualitas signal saat ini masih dlm proses perbaikan ya Pak/Bu, mohon berkenan menunggu. Cek status jaringan di https://t.co/h46Z2Kptm7. Tks ^hgt";0;0;0;0;in;155787551;1713927333059678267;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714436484663844882
Wed Oct 18 00:06:07 +0000 2023;1714432634724729150;"@FirstMediaCares ini kenapa saya dikacangin mulu ya @FirstMediaCares";0;0;0;0;in;1303727492318937088;1714226634403004671;sceiery;https://twitter.com/sceiery/status/1714432634724729150
Tue Oct 17 23:49:49 +0000 2023;1714428535031631877;"@ghalisquare Slmt Pagi First People. Mhn maaf atas ktdknyamanan. Terlebih dahulu telah merespon DM-nya. Tks ^mrs";0;0;0;0;in;155787551;1714296060561306075;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714428535031631877
Tue Oct 17 23:15:42 +0000 2023;1714419948968440232;"@FirstMediaCares permisi, saya sudah bayar lebih cepat untuk bulan ini tp internetnya malah terputus di tgl biasanya jatuh tempo. ini solusinya gmn ya?";0;0;0;0;in;1706964539445751809;1714419948968440232;craishants;https://twitter.com/craishants/status/1714419948968440232
Tue Oct 17 22:33:25 +0000 2023;1714409307163484570;"@FirstMediaCares 12611266 status unpaid padahal udah dibayar, gmn tu";0;0;0;0;in;54358431;1714409307163484570;WidhiMatachiro;https://twitter.com/WidhiMatachiro/status/1714409307163484570
Tue Oct 17 20:40:09 +0000 2023;1714380802539360358;"woy lah anjing amat ini tbtb ilang sinyal @FirstMediaCares https://t.co/lN2Qzg2CMX";0;0;0;0;in;1138119847571705860;1714380802539360358;arbyyyyyyyyyyyy;https://twitter.com/arbyyyyyyyyyyyy/status/1714380802539360358
Tue Oct 17 20:09:20 +0000 2023;1714373046344327586;"@FirstMediaCares MIN CEK DM BUSET DEH";0;0;0;0;in;1176900034106757121;1691996921165230418;sadboideluxe;https://twitter.com/sadboideluxe/status/1714373046344327586
Tue Oct 17 18:35:03 +0000 2023;1714349318524846560;"@FirstMediaCares buka gembok cuma mau ngatain ni wifi bapuk asu buajingan";0;0;0;0;in;1446730566712262660;1714349318524846560;mauciumsunwoo;https://twitter.com/mauciumsunwoo/status/1714349318524846560
Tue Oct 17 18:34:18 +0000 2023;1714349130506781091;"@FirstMediaCares min, internetnya masih belum bisa dipakai. Udh di copot kabel colok lg msh blm bisaaa. Mohon bantuannyaaa, udh ora ada kuota inimah😭";0;0;0;0;in;146399020;1714349130506781091;intacbutfragile;https://twitter.com/intacbutfragile/status/1714349130506781091
Tue Oct 17 17:59:48 +0000 2023;1714340446519115858;"@FirstMediaCares jaringan Firstmedia kembali mati. Saya dg pelanggan no 11304233. Mohon segera diperbaiki.";0;0;0;0;in;785739919620583424;1714340446519115858;SenimanStories;https://twitter.com/SenimanStories/status/1714340446519115858
Tue Oct 17 16:48:21 +0000 2023;1714322469589557526;"@FirstMediaCares Baru pasang yang 50 Mbps speed yg di dapet cuma 20 Mbps, trus coba login ke my firstmedia id dan password salah, masih di coba lagi cek status my firstmedia keteranganya no data, ini gimana sih min ?";0;0;0;0;in;1546603832482091008;1697452914955206709;ESixthreeone;https://twitter.com/ESixthreeone/status/1714322469589557526
Tue Oct 17 16:47:24 +0000 2023;1714322228307956014;"@FirstMediaCares Admin please jawab, saya tadi pakai cek.firstmedia tapi ketika login tertulis "no data", seakan-akan akunnya tidak ada, no. Pelanggan saya 88950101.  Selain itu, inet di rumah saya sangat lambat sehingga tidak bisa digunakan. Tolong jawab secepatnya!";0;0;0;0;in;951068251303235584;1714322228307956014;someguyinatown;https://twitter.com/someguyinatown/status/1714322228307956014
Tue Oct 17 16:44:54 +0000 2023;1714321598021505487;"@FirstMediaCares baru pasang 50 Mbps tp speed yg di dapat cuma 20Mbps gimana ini min?";0;0;0;0;in;1546603832482091008;1714321598021505487;ESixthreeone;https://twitter.com/ESixthreeone/status/1714321598021505487
Tue Oct 17 16:38:55 +0000 2023;1714320093122072592;"@FirstMediaCares min, tidak ada jaringan internet";0;0;0;0;in;1147692804094562304;1714320093122072592;Jak1070876384;https://twitter.com/Jak1070876384/status/1714320093122072592
Tue Oct 17 16:33:08 +0000 2023;1714318637254025435;"@FirstMediaCares cek dm ya min";0;0;0;0;in;1197955154298818560;1714318637254025435;babymingi15;https://twitter.com/babymingi15/status/1714318637254025435
Tue Oct 17 16:31:24 +0000 2023;1714318203168702707;"@FirstMediaCares @Hantyumi_  estimasine deloken opo gak pengen tak sleding gulune";0;1;0;0;in;260670703;1713927333059678267;ghalisquare;https://twitter.com/ghalisquare/status/1714318203168702707
Tue Oct 17 16:27:51 +0000 2023;1714317308313899504;"@FirstMediaCares min kenapa seharian error ya firstmedianya?";0;0;0;0;in;1547199565761478656;1714317308313899504;ditya333;https://twitter.com/ditya333/status/1714317308313899504
Tue Oct 17 16:12:45 +0000 2023;1714313509276967223;"@ghalisquare @FirstMediaCares Wanjir 2 dino";0;0;0;0;in;149931327;1714296060561306075;Hantyumi_;https://twitter.com/Hantyumi_/status/1714313509276967223
Tue Oct 17 15:46:14 +0000 2023;1714306834960638330;"@FirstMediaCares kak, internet saya kak 😭 Mau streaming phantom kak 😭";0;0;0;0;in;54116722;1714306834960638330;siapamaukuwe;https://twitter.com/siapamaukuwe/status/1714306834960638330
Tue Oct 17 15:43:39 +0000 2023;1714306185107771768;"@FirstMediaCares mohon dicek DM saya dari @DenniPambudi1 ... Terima Kasih";0;0;0;0;in;393373725;1714306185107771768;DenniPambudi1;https://twitter.com/DenniPambudi1/status/1714306185107771768
Tue Oct 17 15:37:13 +0000 2023;1714304566890742134;"Guys rekomendasi Wi-Fi yang jaringan bagus apa yahh?   Udah seminggu lebih pake @FirstMediaCares semenjak migrasi jaringan ke fiber bener2 kaga nongol euy. Bikin pengaduan cuma jawaban standar aja https://t.co/RDY6vKIbpn";0;3;0;0;in;3042035035;1714304566890742134;prayougee;https://twitter.com/prayougee/status/1714304566890742134
Tue Oct 17 15:32:12 +0000 2023;1714303305348997235;"@FirstMediaCares hai, internet saya kenapa udah beberapa hari ini lemot bgt ya?";0;0;0;0;in;67890953;1714303305348997235;yanss97;https://twitter.com/yanss97/status/1714303305348997235
Tue Oct 17 15:15:08 +0000 2023;1714299008875974785;"#firstmedia @FirstMediaCares bapuk dah ampir tiap hari kerjanya cm drop speed, sbntr putus sebntr idup. Percuma komplen ke cs ga guna, cm disuruh restart2 doank..hadeuh. #internet #fm https://t.co/jb6S7s72fn";0;2;0;0;in;81462919;1714299008875974785;chryere;https://twitter.com/chryere/status/1714299008875974785
Tue Oct 17 15:10:34 +0000 2023;1714297859259162854;"@FirstMediaCares 10047512 Ni apa apa an seh tiap malem FM mati..Anjenk bner dah..Ga kelar seminggu,ada aja bikin emosi..";0;0;0;0;in;943124502732455939;1714297859259162854;Frenky150487;https://twitter.com/Frenky150487/status/1714297859259162854
Tue Oct 17 15:03:25 +0000 2023;1714296060561306075;"Bro @FirstMediaCares id 10184682 ,harj ke 2 nih bro, gak nyala-nyala nih internet, besok pak ganjar mau ngumumin wakil nih bro, gak bisa liat live dong, ayolah bro lama amat gangguannya, tolonglah ...";0;2;0;0;in;260670703;1714296060561306075;ghalisquare;https://twitter.com/ghalisquare/status/1714296060561306075
Tue Oct 17 15:03:15 +0000 2023;1714296019998085124;"Sudah seminggu 3x trouble jaringan @FirstMediaCares di hubungi via tlp gak nyambung², sdh ganti ke paket yg lbh mahal kok jaringan tambah sering error 😡";0;0;0;0;in;339452446;1714296019998085124;Rudy_Aloen;https://twitter.com/Rudy_Aloen/status/1714296019998085124
Tue Oct 17 14:58:53 +0000 2023;1714294919396032861;"@FirstMediaCares minn saya pengguna daerah Depok sudah 2 Minggu terus",an mati sampe 1hr full, itu mksdnya gimana? bayaran jg gk pernah telat";0;0;0;0;in;1641462304310169603;1691996921165230418;uritaeraee;https://twitter.com/uritaeraee/status/1714294919396032861
Tue Oct 17 14:53:36 +0000 2023;1714293591378694308;"@FirstMediaCares ISP dengan services terburuk. Kendala udah 1 minggu, tapi balesannya masih template. Bukti semua udh dikasih masih template juga. Kalian gak mau fixing problem, ya saya gamau bayar. Layanan 75Mbps kok dapetnya selalu dibawah 20Mbps pffftt. https://t.co/dJh1SAttCu";0;0;0;0;in;238170956;1714293591378694308;iccaapriani;https://twitter.com/iccaapriani/status/1714293591378694308
Tue Oct 17 14:38:59 +0000 2023;1714289913162834292;"First media gangguan berjam2 membisu, mana tanggungjawabmu @Firstmediacares ?";0;0;0;0;in;942732176;1714289913162834292;agususanto212;https://twitter.com/agususanto212/status/1714289913162834292
Tue Oct 17 14:24:10 +0000 2023;1714286181419254215;"wifi nyambung tapi internet no connection. Solusinya gimana min? Tolong bgt responsnya @FirstMediaCares";0;0;0;0;in;1305374956864249856;1714286181419254215;JAEWOONCHAN;https://twitter.com/JAEWOONCHAN/status/1714286181419254215
