"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Wed Nov 29 06:12:22 +0000 2023","1729745096008950267","Apa budget ilichil gue potong aja ya. Beli yang paling murah biar bisa nonton yoasobi 😔😔😔","0","1","0","0","in","1321793999120728064","1729745096008950267","sungchanuna","https://twitter.com/sungchanuna/status/1729745096008950267","","Seoul, Republic of Korea"
"Sat Nov 25 02:31:26 +0000 2023","1728239943217201224","Demi apa yoasobi januari 2024 kesini  tiketnya bakal mahal ga ya  harus nonton  keep THR","0","1","0","0","in","1246008524380835840","1728239943217201224","taridayy","https://twitter.com/taridayy/status/1728239943217201224","",""
"Tue Nov 28 13:04:08 +0000 2023","1729486331397673193","murah sih buat seukuran yoasobi ... tapi lagi bokek-bokeknya 🥲","0","2","0","1","in","1126725054715219972","1729486331397673193","es_sekotengs","https://twitter.com/es_sekotengs/status/1729486331397673193","","she/her "
"Wed Nov 29 05:42:01 +0000 2023","1729737456084287760","liat harga tix yoasobi murah bgt 😭","0","0","0","0","in","1131060851023130624","1729737456084287760","notsonaia","https://twitter.com/notsonaia/status/1729737456084287760","",""
"Wed Nov 29 14:39:23 +0000 2023","1729872692130767033","konser kpop di seoul lebih mahal dari yoasobi ini kh konspirasi wahyudi","0","1","0","0","in","3313496551","1729872692130767033","anaheimp3","https://twitter.com/anaheimp3/status/1729872692130767033","","+62 / +65 / +82"
"Wed Nov 29 08:43:43 +0000 2023","1729783185536376992","Yoasobi murah bgt yaa😭 jadi pingin","0","1","0","0","in","950434446427090944","1729783185536376992","mostlyk93","https://twitter.com/mostlyk93/status/1729783185536376992","",""
"Wed Nov 29 03:31:09 +0000 2023","1729704523738792295","TIKET YOASOBI MURAH JIR ANJIR FAK KENAPA BELUM GAWE GUAAAA😭😭😭😭😭😭😭","0","1","0","0","in","781952065","1729704523738792295","helmyibo","https://twitter.com/helmyibo/status/1729704523738792295","","lg skripsian sampai tipes(sst)"
"Tue Nov 28 12:59:14 +0000 2023","1729485097492234630","MURAH BANGET FAK  2JT BISA KETEMU YOASOBI SKSKKSKSK","0","1","0","0","in","1327927220908638209","1729485097492234630","bangchandesu","https://twitter.com/bangchandesu/status/1729485097492234630","","Malang, Jawa Timur"
"Wed Nov 29 10:35:43 +0000 2023","1729811368247763014","Bingung mau nonton konser YOASOBI atau ngga karena beberapa poin: 1. Cukup mahal mengingat venue dan benefit yang didapat 2. Hari kerja dan endnya pasti malem 3. Moda transportasi buat balik ke Cikarang","0","1","0","0","in","1082138664178597889","1729811368247763014","dhimas_raharjo","https://twitter.com/dhimas_raharjo/status/1729811368247763014","",""
"Wed Nov 29 03:49:48 +0000 2023","1729709215533457685","tiketnya yoasobi murah baget anjrittttr","0","0","0","0","in","1673152229753376768","1729709215533457685","catofication","https://twitter.com/catofication/status/1729709215533457685","",""
"Wed Nov 29 05:20:51 +0000 2023","1729732129615970416","yoasobi aja seatplannya uda keluar  mana murah lagi hshshshshsh 🥹","0","1","0","0","in","1535976483943944192","1729732129615970416","ddoingpeach","https://twitter.com/ddoingpeach/status/1729732129615970416","","Ddoing Bakery"
"Wed Nov 29 04:03:58 +0000 2023","1729712780486344965","rill wkwkw td liat pl yoasobi murah bgt wwkwkkw","0","0","0","0","in","1356930057172701186","1729712780486344965","haosthtc","https://twitter.com/haosthtc/status/1729712780486344965","","01 즈"
"Wed Nov 29 04:22:11 +0000 2023","1729717367762985252","Krn biasa beli modal 3 5jt buat plg depan jd liat yoasobi tuh murah bgt😭","0","0","0","1","in","137551350","1729717367762985252","seRiaphim","https://twitter.com/seRiaphim/status/1729717367762985252","",""
"Sat Nov 25 01:25:35 +0000 2023","1728223372432318545","Open Rent iPhone 13 Pro 256gb                Event : Yoasobi live in Jakarta  16 januari 2023✅ 💸fee by dm  Murah  no deposit  t&amp;c dm/wa di bio (via dm twitter ada limit)    tag : wts wtr sewa want to rent iphone 13 pro 256 gb https://t.co/FasMgUePM4","0","0","0","0","in","2410394070","1728223372432318545","honeeeys_","https://twitter.com/honeeeys_/status/1728223372432318545","https://pbs.twimg.com/media/F_vh_6CbEAAkVdG.jpg","Depok, Jawa Barat"
"Wed Nov 29 07:14:46 +0000 2023","1729760799076274433","kan yaa tadi liat komen di tt ada yang bilang “apa ngga bisa 500k gitu” (kurleb kata’nya kek gitu) 😭😭😭😭 harga segitu untuk ukuran yoasobi udah termasuk murah padahal🥲","0","0","0","0","in","1361182466732531715","1729760799076274433","everyn_day","https://twitter.com/everyn_day/status/1729760799076274433","","kwangya"
"Wed Nov 29 03:02:46 +0000 2023","1729697382403571727","Tiket Yoasobi murah banget ya Lord.... Untung jauh.","0","1","0","0","in","1466632371759763456","1729697382403571727","alsorynbee","https://twitter.com/alsorynbee/status/1729697382403571727","",""
"Tue Nov 28 13:28:36 +0000 2023","1729492489378439590","Termasuk murah tapi jujurly saya tida mampu wkwk kapan2 yoasobi mah pasti balik lagi /copium","0","1","0","0","in","1619775511","1729492489378439590","tasohaku","https://twitter.com/tasohaku/status/1729492489378439590","",""
"Tue Nov 28 17:24:15 +0000 2023","1729551794034892912","termasuk murah untuk japanese artists selevel YOASOBI☝️😭","0","0","0","0","in","1206565368434577414","1729551794034892912","rjprdd","https://twitter.com/rjprdd/status/1729551794034892912","",""
"Mon Nov 27 07:40:00 +0000 2023","1729042373693554712","tmn : pen ntn yanusi tp mahal tiketnya me : yanusi siapa? tmn : itu yg dr jepang. mau konser di jkt me : yoasobi anyingg 😭","0","1","0","1","in","2178191341","1729042373693554712","alvinxal","https://twitter.com/alvinxal/status/1729042373693554712","","Bogor, Jawa Barat"
"Tue Nov 28 13:16:00 +0000 2023","1729489316571987990","Yoasobi murah ya anjir di satu sisi w seneng karena harganya ga kayak konser kpop gajelas tp di sisi lain WAR-NYA????? HALO GUA TAKUT","0","2","0","0","in","1447909376052789249","1729489316571987990","tokoyamied","https://twitter.com/tokoyamied/status/1729489316571987990","",""
"Wed Nov 29 08:24:55 +0000 2023","1729778453824651656","tiket yoasobi murah bet hanjir","0","0","0","0","in","1524745457234153475","1729778453824651656","fabulouseprince","https://twitter.com/fabulouseprince/status/1729778453824651656","",""
"Tue Nov 28 13:55:57 +0000 2023","1729499372801630604","mau ngepoin post terbarunya Johnny malah disuguhi seatplan YOASOBI HSKAJDKAKSSHAK MENANGOS. mana selang 4 hari doany dari The Unity. makin menangos 😭😭😭😭 cuti seminggu bisa ga ya huhuhu murah sekali harga tiketnya huhuhuhu. https://t.co/0F4Qr1N9p5","0","1","0","0","in","1497187542201819136","1729499372801630604","illichitheart","https://twitter.com/illichitheart/status/1729499372801630604","https://pbs.twimg.com/media/GABqg5yakAEi9mn.jpg",""
"Tue Nov 28 15:48:08 +0000 2023","1729527602782913006","bjir tiket yoasobi murah banget","0","0","0","0","in","1104970059435302914","1729527602782913006","meethebidadari","https://twitter.com/meethebidadari/status/1729527602782913006","",""
"Fri Nov 24 15:47:42 +0000 2023","1728077943233008054","yoasobi knp hrs pk dah yg megang huuhuu mahal ni pasti","0","0","0","0","in","276926949","1728077943233008054","redyyder","https://twitter.com/redyyder/status/1728077943233008054","","Jakarta Capital Region, Indone"
"Wed Nov 29 01:10:20 +0000 2023","1729669084919300227","@clarichanzu pantes kok murah bener utk ukuran yoasobi gitu 😅","0","1","0","0","in","1270628685465305093","1729627246749696129","Artechi98","https://twitter.com/Artechi98/status/1729669084919300227","","Zelkova Hill"
"Tue Nov 28 14:24:02 +0000 2023","1729506438077165874","Tiket yoasobi jkt murah dongg  kapan tiket kpop bisa kyk gitu😭","0","0","0","0","in","1498697933608603648","1729506438077165874","mingyuver","https://twitter.com/mingyuver/status/1729506438077165874","",""
"Tue Nov 28 14:10:24 +0000 2023","1729503007069667363","Hah tiketnya Yoasobi murah😭 haruskah ku menonton","0","1","0","0","in","106020169","1729503007069667363","vluviav","https://twitter.com/vluviav/status/1729503007069667363",""," Bandung, Indonesia"
"Wed Nov 29 05:08:04 +0000 2023","1729728911750168897","Hanya berharap gabanyak org yg jd fomoan beli tiket yoasobi cuma karena "murah banget" 😞","0","1","0","0","in","1056382544688513024","1729728911750168897","diamondlyfe_","https://twitter.com/diamondlyfe_/status/1729728911750168897","",""
"Tue Nov 28 14:00:42 +0000 2023","1729500567301660767","BGSTT HARGA YOASOBI DI INDO MAHAL BAT TOLONG😭","0","0","0","0","in","3322392205","1729500567301660767","animekknakal","https://twitter.com/animekknakal/status/1729500567301660767","","isekai"
"Wed Nov 29 12:52:15 +0000 2023","1729845727965204721","Baru liat PL nya yoasobi lgsg beristigfar krn murah 🥴","0","1","0","0","in","84078189","1729845727965204721","tbfhyeol","https://twitter.com/tbfhyeol/status/1729845727965204721","",""
"Tue Nov 28 13:40:52 +0000 2023","1729495574481862667","demi Allah yoasobi murah banget tapi knp pas aku gada duit...","0","0","0","0","in","1248950438319116288","1729495574481862667","yanqizng","https://twitter.com/yanqizng/status/1729495574481862667","","20+ ( random / hsrtwt ) 貴 ♡ "
"Wed Nov 29 04:44:09 +0000 2023","1729722896602341623","gue mau nangis aja liat harga tiket yoasobi di bawah 2jt tiket paling mahalnya  klo konser kpop… waduuuh harga segitu section paling mahal","0","1","0","0","in","717613737247571970","1729722107645317376","kyungsoo_dohh","https://twitter.com/kyungsoo_dohh/status/1729722896602341623","","budak company soosoo"
"Tue Nov 28 15:18:36 +0000 2023","1729520169553375288","Banyak yg bilang tiket konser Yoasobi di Istora terbilang murah berarti orang yg penghasilan di atas rata2 orang Indonesia yg jadi wibu sekarang udah lumayan banyak ya?  Kenapa gue bukan salah satunya? 😭","0","1","0","0","in","2766198792","1729520169553375288","SayayaFC","https://twitter.com/SayayaFC/status/1729520169553375288","","Tokyo - Hokkaido"
"Wed Nov 29 02:39:37 +0000 2023","1729691555961663554","tiket yoasobi termasuk murah anj tpi tanggalnya jelek banget...","0","0","0","0","in","1361396472093110275","1729691555961663554","rindouruu","https://twitter.com/rindouruu/status/1729691555961663554","","anypron"
"Wed Nov 29 09:25:23 +0000 2023","1729793671497658762","ternyata harga tiket konser yoasobi lebih murah dari perkiraan gue. gue kira harga sebelum pajak dan biaya lainnya ada yang tembus 2 jutaan kek konser one ok rock.","0","1","0","0","in","1478884713372606464","1729793671497658762","quowenmoritor","https://twitter.com/quowenmoritor/status/1729793671497658762","",""
"Tue Nov 28 13:38:44 +0000 2023","1729495039292907991","MURAH BGT ANJIR.. tapi jarang dengerin yoasobi yoasobi ini","0","0","0","0","in","1655166646917677056","1729495039292907991","demonsmow","https://twitter.com/demonsmow/status/1729495039292907991","","IDN/EN"
"Tue Nov 28 13:41:02 +0000 2023","1729495618442481932","tiket yoasobi untungnya murah sisa duit kan bisa buat beli merch 👍","0","0","0","0","in","580901894","1729495618442481932","al_avacadoo","https://twitter.com/al_avacadoo/status/1729495618442481932","",""
"Tue Nov 28 17:31:35 +0000 2023","1729553636726837627","Wooah tiket Konser YOASOBI udh keluar nih gais  paling murah Rp1 25 juta. Cuman ya itu belum sama pajaknya.  Udh pada punya duit kan? Keluar tgl 1 Desember besok lho  siap" war yee!  #YOASOBI #YOASOBIアイドル  https://t.co/tfMNNBi9Wt","0","0","0","2","in","1606692378701881344","1729553636726837627","flowerbongs","https://twitter.com/flowerbongs/status/1729553636726837627","",""
"Tue Nov 28 12:59:08 +0000 2023","1729485072729088331","@starfess tumben PK murah 😭😭  just in case yg mau dibantuin war tiket YOASOBI yuk sini dm ges  pake data pribadi &amp; self payment trs fee dibayar setelah tiket secured 🙆🏻‍♀️  trusted &amp; experienced! ada tim war berpengalaman 🤩🤟🏻","1","2","1","2","in","1183315727949807622","1729482471555965248","simpingovermino","https://twitter.com/simpingovermino/status/1729485072729088331","","she/her"
"Tue Nov 28 15:27:50 +0000 2023","1729522494091178088","TIKET YOASOBI MAHAL BGT TOLONG🙏🏻🙂","0","0","0","0","in","249653525","1729522494091178088","dhytss","https://twitter.com/dhytss/status/1729522494091178088","","Jakarta Capital Region, Indonesia"
"Tue Nov 28 13:43:39 +0000 2023","1729496276369322402","Jadi kepikiran krn tiket yoasobi "murah" bagi orang2 warnya bakal gimanaa wkwkw🤣","0","0","1","0","in","891358728452100096","1729496276369322402","euphoriyaay","https://twitter.com/euphoriyaay/status/1729496276369322402","","+62"
"Tue Nov 28 13:29:36 +0000 2023","1729492741305020701","Yoasobi ga gitu mahal yah tiketnya  tp di istora apa tida kekecilan? 🤔","0","0","0","0","in","2157943418","1729492741305020701","jidrugs","https://twitter.com/jidrugs/status/1729492741305020701","","🪐"
"Wed Nov 29 03:26:33 +0000 2023","1729703367193112934","Asli kemaren pas liat pricelist yoasobi langsung reflek "ANJIR MURAH BANGET"","0","0","0","0","in","60809358","1729703367193112934","mingyubit","https://twitter.com/mingyubit/status/1729703367193112934","","💎"
"Wed Nov 29 04:06:01 +0000 2023","1729713297526567079","Bjir tiket yoasobi murah bgt tapi mana mungkin gw boleh (gada duitnya juga sih skrg)","0","0","0","0","in","1705165003937247232","1729713297526567079","ccherrlie","https://twitter.com/ccherrlie/status/1729713297526567079","",""
"Tue Nov 28 14:13:45 +0000 2023","1729503852511043594","pk ent ini pricelist nya bener” tak terduga yhh kek ga ketebak bgt gitu per artis nya bakal berapa. yoasobi dgn venue gede gue kira bakal 1 3 paling murah trus nyentuh 2/3jtan yg depan nya ternyata masuk akal harganya. besok jeff gimana ya ahahsusbsushsushh deg deg an jjur","0","2","0","1","in","1564520198702759936","1729503852511043594","lilaskql","https://twitter.com/lilaskql/status/1729503852511043594","","saturdayss🪐unit🥥"
"Tue Nov 28 13:19:11 +0000 2023","1729490117549769133","yoasobi termasuk murah bgt   ","0","0","0","0","in","1403421811174346754","1729490117549769133","themidwestskies","https://twitter.com/themidwestskies/status/1729490117549769133","",""
"Tue Nov 28 13:33:01 +0000 2023","1729493601363878113","@ethereamel tapi murah juga  paling mahal 1.8 buat sekelas yoasobi","0","1","0","0","in","1308867788199534592","1729489179929895193","Il_Nash","https://twitter.com/Il_Nash/status/1729493601363878113","",""
"Wed Nov 29 14:25:03 +0000 2023","1729869082684694877","@anggapph2 @RukmanaYa21035 Kapasitas Istora itu 7200. Konser Yoasobi di Indonesia apa mahal di sewa venue?","0","1","0","0","in","1081815945939546113","1729767163513180233","astroharis","https://twitter.com/astroharis/status/1729869082684694877","","Tobetsu-cho, Hokkaidō"
"Tue Nov 28 12:14:34 +0000 2023","1729473859903160658","Bjirrrr ini yoasobi pricelist nya murah amat takut ga kedapetan 😫😫 https://t.co/V68l1g8LmV","0","1","0","0","in","1409208866621980674","1729473859903160658","hoshiigumi","https://twitter.com/hoshiigumi/status/1729473859903160658","https://pbs.twimg.com/media/GABTTmnaQAATAv8.jpg",""
"Wed Nov 29 01:34:48 +0000 2023","1729675241897484293","gmn yak yoasobi plg murah 1.25 cok lgsg abis lah duit w itu","0","2","0","0","in","1482933833112891394","1729675241897484293","haerinnangor","https://twitter.com/haerinnangor/status/1729675241897484293","",""
"Wed Nov 29 02:17:42 +0000 2023","1729686038698680784","Tiket pesawat tuh kenapa mahal banget sih bangsat. Yakali tiket konser Yoasobi Festival 1 5jt  tiket pesawat Koe-Cgk-Koe 5jt. Klo PP masih 2jtan mah gw jabanin sumpah.","0","2","0","0","in","144218474","1729686038698680784","msneuvillette","https://twitter.com/msneuvillette/status/1729686038698680784","","Sesuai SK"
"Tue Nov 28 16:21:48 +0000 2023","1729536077986460022","mahal bgtsih tiket yoasobi 🥲🥲🥲🥲","0","1","0","0","in","1450976934515523584","1729536077986460022","trik0i","https://twitter.com/trik0i/status/1729536077986460022","",""
"Tue Nov 28 15:10:17 +0000 2023","1729518077459767486","/gen ask   tp tiket yoasobi tuh murah darimananya 😭 murah karena gap per masing2 catnya tipis ato gimana? gtw yh kantongku kantong pelajar kere","0","4","0","0","in","960469010142830592","1729518077459767486","baeniverze","https://twitter.com/baeniverze/status/1729518077459767486","","🖇️🌸 she/her　༉‧₊˚."
"Tue Nov 28 12:29:32 +0000 2023","1729477624240746627","WEH!! Price list Yoasobi udah keluar! Ini terbilang murah nggak sihhh😆 tapi 1 Desember Jumat besok banget banget nihhhhhh?!!!😭 https://t.co/6D7sySod91","0","1","0","0","in","1352998625178128384","1729477624240746627","Sherrry_9712","https://twitter.com/Sherrry_9712/status/1729477624240746627","https://pbs.twimg.com/media/GABWuoobkAArOs7.jpg",""
"Tue Nov 28 23:09:20 +0000 2023","1729638635744510064","Gak dulu GDA  konser yoasobi wl aku dr taun lalu jadi ini lebih prioritas (DAN MURAH)  Maap bin  chan  jisung  hyunee  inyo  piliks  mong  ayen  kita ketemu di world tour aja. Sehat-sehat ya anak2 ganteng nanti perform di GDA. 😭😭🍀 https://t.co/jxpM75Y2zU","0","1","0","0","in","1341931407434608640","1729638635744510064","seobahngch","https://twitter.com/seobahngch/status/1729638635744510064","https://pbs.twimg.com/media/GADpKzracAAIQ1e.jpg",""
"Tue Nov 28 12:59:08 +0000 2023","1729485072729088331","@starfess tumben PK murah 😭😭  just in case yg mau dibantuin war tiket YOASOBI yuk sini dm ges  pake data pribadi &amp; self payment trs fee dibayar setelah tiket secured 🙆🏻‍♀️  trusted &amp; experienced! ada tim war berpengalaman 🤩🤟🏻","1","2","1","2","in","1183315727949807622","1729482471555965248","simpingovermino","https://twitter.com/simpingovermino/status/1729485072729088331","","she/her"
